high_school,fall_term,county,frpm_pct,admit_rate_residual,expected_admit_rate,admit_rate,applicants,cds_code
HERITAGE HIGH SCHOOL,2021,Contra Costa,0.16767143933685,-0.0182901756272176,0.703604860941903,0.6853146853146853,143.0,7617210107797.0
HILLSDALE HIGH SCHOOL,2021,San Mateo,0.2024866785079929,-0.1067596493482287,0.7159550516470794,0.6091954022988506,174.0,41690474133070.0
HOMESTEAD HIGH SCHOOL,2021,Santa Clara,0.1046658259773013,-0.0532910929260732,0.7354616355617322,0.6821705426356589,387.0,43694684333316.0
IMPACT ACAD ARTS/TECHNOLOGY,2021,Alameda,0.5970873786407767,-0.0728716692252297,0.7395383358918963,0.6666666666666666,33.0,1611920137646.0
INDEPENDENCE HIGH SCHOOL,2021,San Francisco,0.4814814814814814,-0.1649685873412822,0.5495839719566669,0.3846153846153846,13.0,38684783830197.0
INDEPENDENCE HIGH SCHOOL,2021,Santa Clara,0.4411347517730496,-0.0877173763316313,0.7070722150413088,0.6193548387096774,155.0,43694274330031.0
IRVINGTON HIGH SCHOOL,2021,Alameda,0.1507136859781696,0.0698495103300741,0.7280507521371175,0.7979002624671916,381.0,1611760134270.0
JAMES LICK HIGH SCHOOL,2021,Santa Clara,0.5130434782608696,0.1166148037992026,0.6186793138478562,0.7352941176470589,34.0,43694274333639.0
JAMES LOGAN HIGH SCHOOL,2021,Alameda,0.3902649769585253,-0.0751481288144451,0.7115117651780815,0.6363636363636364,275.0,1612420134668.0
JEFFERSON HIGH SCHOOL,2021,San Mateo,0.3252830188679245,-0.0558958012975522,0.617299310069482,0.5614035087719298,57.0,41689244133393.0
JESSE M BETHEL HIGH SCHOOL,2021,Solano,0.581783194355356,0.0173984740344385,0.6600208808042711,0.6774193548387096,62.0,48705814830147.0
JOHN F KENNEDY HIGH SCHOOL,2021,Alameda,0.4213926776740847,-0.0294804220668862,0.6076054220668863,0.578125,64.0,1611760134452.0
JOHN F KENNEDY HIGH SCHOOL,2021,Contra Costa,0.8108747044917257,0.1903128048103007,0.6173795028820069,0.8076923076923077,26.0,7617960733659.0
JOHN HENRY HIGH SCHOOL,2021,Contra Costa,0.7876712328767124,0.0406718568487476,0.7012636270222201,0.7419354838709677,31.0,7773540132233.0
JOHN O'CONNELL HIGH SCHOOL,2021,San Francisco,0.6457142857142857,-0.016589353603126,0.5955367220241787,0.5789473684210527,19.0,38684783834769.0
JOHN SWETT HIGH SCHOOL,2021,Contra Costa,0.4626506024096385,0.1995629875883654,0.6099608219354441,0.8095238095238095,21.0,7616970737023.0
JUNE JORDAN SCHOOL FOR EQUITY,2021,San Francisco,0.6422413793103449,0.1677497246386682,0.6100280531391096,0.7777777777777778,9.0,38684780102103.0
KIPP KING COLLEGIATE HIGH SCH,2021,Alameda,0.7077151335311572,-0.0222034882868223,0.7629442290275631,0.7407407407407407,81.0,1613090114421.0
KIPP SAN FRANCISCO COLG PREP,2021,San Francisco,0.8294392523364486,0.1167346148203469,0.7528306025709574,0.8695652173913043,46.0,38684780127530.0
KIPP SAN JOSE COLLEGIATE,2021,Santa Clara,0.7101967799642218,0.0834071651000836,0.7565928348999164,0.84,75.0,43694270116889.0
LAS LOMAS HIGH SCHOOL,2021,Contra Costa,0.1177215189873417,-0.0585927956951646,0.706551979368634,0.6479591836734694,196.0,7616300733725.0
LATINO COLLEGE PREP ACADEMY,2021,Santa Clara,0.3569682151589242,0.1182325022682863,0.6186096029948716,0.7368421052631579,19.0,43694274330668.0
LEADERSHIP PUBLIC SCH HAYWARD,2021,Alameda,0.5521172638436482,-0.0185153277570977,0.7385153277570977,0.72,75.0,1611920108670.0
LEADERSHIP PUBLIC SCH RICHMOND,2021,Contra Costa,0.7333333333333333,0.0491153945047975,0.7557626542756903,0.8048780487804879,82.0,7617960101477.0
LEIGH HIGH SCHOOL,2021,Santa Clara,0.1019036954087346,-0.0856631842517664,0.7148766673978338,0.6292134831460674,178.0,43694014330239.0
LELAND HIGH SCHOOL,2021,Santa Clara,0.0923423423423423,0.0093872329870163,0.7423858166583737,0.75177304964539,282.0,43696664333522.0
LIBERTY HIGH SCHOOL,2021,Contra Costa,0.2417943107221006,-0.0871672194950983,0.7075375898654687,0.6203703703703703,108.0,7617210733980.0
LIFE ACADEMY HIGH SCHOOL,2021,Alameda,0.9030172413793104,-0.06659780381457,0.7217702176076735,0.6551724137931034,29.0,1612590130575.0
LIGHTHOUSE COMMUNITY CHAR HS,2021,Alameda,0.868421052631579,0.1150755922617394,0.7182577410715939,0.8333333333333334,24.0,1612590108944.0
LIVE OAK HIGH SCHOOL,2021,Santa Clara,0.4132519616390584,-0.1215813219037579,0.6684563219037579,0.546875,64.0,43695834333951.0
LIVERMORE HIGH SCHOOL,2021,Alameda,0.2301075268817204,-0.0947451528466145,0.6747451528466145,0.58,100.0,1612000134536.0
LOS ALTOS HIGH SCHOOL,2021,Santa Clara,0.1258488003621548,-0.0816665638647579,0.744353131028937,0.6626865671641791,335.0,43696094334116.0
LOS GATOS HIGH SCHOOL,2021,Santa Clara,0.0535055350553505,-0.1090053855138695,0.7390420155504995,0.63003663003663,273.0,43695344334371.0
LOWELL HIGH SCHOOL,2021,San Francisco,0.3359655419956927,-0.0430968600579856,0.787244017248621,0.7441471571906354,598.0,38684783833407.0
LUIS VALDEZ LEADERSHIP ACADEMY,2021,Santa Clara,0.3790087463556851,0.2927826795816498,0.6163082295092593,0.9090909090909092,22.0,43694270130856.0
LYNBROOK HIGH SCHOOL,2021,Santa Clara,0.0484037075180226,0.0710727803064895,0.7548200768363675,0.8258928571428571,448.0,43694684334421.0
MADISON PARK ACADEMY,2021,Alameda,0.920424403183024,0.1454652914406931,0.6878680418926403,0.8333333333333334,36.0,1612596066450.0
MAKING WAVES ACADEMY,2021,Contra Costa,0.7029520295202952,0.1664188471263784,0.7453458587559744,0.9117647058823528,68.0,7100740114470.0
MARE ISLAND TECHNOLOGY ACADEMY,2021,Solano,0.46588693957115,-0.019033526748345,0.6990335267483451,0.68,25.0,48705814830196.0
MARIA CARRILLO HIGH SCHOOL,2021,Sonoma,0.1919732441471572,0.0355472629439593,0.6207027370560406,0.65625,96.0,49709204930244.0
MCCLYMONDS HIGH SCHOOL,2021,Alameda,0.8599439775910365,0.0470966471606815,0.637113879155108,0.6842105263157895,19.0,1612590110189.0
MENLO ATHERTON HIGH SCHOOL,2021,San Mateo,0.3053209459459459,-0.0611452155520916,0.6815533788173977,0.6204081632653061,245.0,41690624133716.0
METWEST HIGH SCHOOL,2021,Alameda,0.8178137651821862,-0.1546380966400574,0.6213047633067241,0.4666666666666667,15.0,1612590100701.0
MIDDLE COLLEGE HIGH SCHOOL,2021,Contra Costa,0.5656565656565656,0.008241655908726,0.7060440583769882,0.7142857142857143,49.0,7617960730291.0
MILLENNIUM HIGH SCHOOL,2021,Alameda,0.1403508771929824,-0.1783587742341843,0.6228032186786288,0.4444444444444444,9.0,1612750130286.0
MILLS HIGH SCHOOL,2021,San Mateo,0.2067796610169491,0.0088111373131742,0.6741156919551184,0.6829268292682927,123.0,41690474134557.0
MILPITAS HIGH SCHOOL,2021,Santa Clara,0.2958098811757348,-0.0696857061713477,0.7280707993390496,0.6583850931677019,322.0,43733874334470.0
MIRAMONTE HIGH SCHOOL,2021,Contra Costa,0.0442930153321976,-0.1357661190744533,0.7283587116670459,0.5925925925925926,189.0,7616300734244.0
MISSION EARLY COLLEGE HIGH SCH,2021,Santa Clara,0.3275862068965517,0.1211654288935055,0.6407393330112563,0.7619047619047619,21.0,43696740135970.0
MISSION SAN JOSE HIGH SCHOOL,2021,Alameda,0.0741638390693165,0.0938424088200016,0.7028083088833477,0.7966507177033493,418.0,1611760135244.0
MISSION SENIOR HIGH SCHOOL,2021,San Francisco,0.5610687022900763,0.199924060391526,0.7036903974397992,0.9036144578313252,83.0,38684783834082.0
MONTA VISTA HIGH SCHOOL,2021,Santa Clara,0.0433070866141732,0.0141127382745794,0.7668789972626106,0.78099173553719,484.0,43694684334462.0
MONTE VISTA HIGH SCHOOL,2021,Contra Costa,0.0376894715280622,-0.1218144419024576,0.7302286813846582,0.6084142394822006,309.0,7618040734368.0
MONTGOMERY HIGH SCHOOL,2021,Sonoma,0.3990147783251231,0.0162050044226678,0.6004616622439989,0.6166666666666667,60.0,49709204934154.0
MOUNT DIABLO HIGH SCHOOL,2021,Contra Costa,0.6573069559668155,0.0638314805891461,0.6266447098870443,0.6904761904761905,42.0,7617540734566.0
MOUNT EDEN HIGH SCHOOL,2021,Alameda,0.5460091509913574,0.08211737080734,0.6797873910974218,0.7619047619047619,84.0,1611920135319.0
MOUNT PLEASANT HIGH SCHOOL,2021,Santa Clara,0.5954716981132075,0.0534874665575203,0.660798247728194,0.7142857142857143,49.0,43694274334900.0
MOUNTAIN VIEW HIGH SCHOOL,2021,Santa Clara,0.0992467877713779,-0.0951882124101545,0.7465292085787368,0.6513409961685823,261.0,43696094334728.0
NAPA HIGH SCHOOL,2021,Napa,0.5642633228840125,-0.052871919786141,0.6750941420083633,0.6222222222222222,90.0,28662662835601.0
NEW TECHNOLOGY HIGH SCHOOL,2021,Napa,0.480719794344473,0.0621964481544545,0.6253035518455454,0.6875,16.0,28662662830115.0
NEWARK MEMORIAL HIGH SCHOOL,2021,Alameda,0.5061295971978984,-0.0480652727022633,0.6626486060355967,0.6145833333333334,96.0,1612340130054.0
NORTHGATE HIGH SCHOOL,2021,Contra Costa,0.1099195710455764,-0.02755492929753,0.6789835007261015,0.6514285714285715,175.0,7617540730044.0
NOVATO HIGH SCHOOL,2021,Marin,0.3447313328681088,-0.1032744861317886,0.7081131958092081,0.6048387096774194,124.0,21654172132272.0
OAK GROVE HIGH SCHOOL,2021,Santa Clara,0.4582836710369487,-0.1143206374172489,0.662265842896701,0.547945205479452,73.0,43694274335204.0
OAKLAND CHARTER HIGH SCHOOL,2021,Alameda,0.7930283224400871,-0.1654872239265215,0.7390166356912273,0.5735294117647058,68.0,1612590114868.0
OAKLAND HIGH SCHOOL,2021,Alameda,0.8539393939393939,0.0318551762729195,0.724050335538104,0.7559055118110236,127.0,1612590135905.0
OAKLAND INTERNATIONAL HIGH SCH,2021,Alameda,0.9002932551319648,0.0859300324225647,0.653200402360044,0.7391304347826086,23.0,1612590115667.0
OAKLAND MILITARY INST COL PREP,2021,Alameda,0.7687400318979266,0.1433720531939253,0.6482946134727413,0.7916666666666666,24.0,1612590130617.0
OAKLAND SCHOOL FOR THE ARTS,2021,Alameda,0.1647940074906367,-0.0472186035265529,0.674084275168344,0.6268656716417911,67.0,1612593030772.0
OAKLAND TECHNICAL HIGH SCHOOL,2021,Alameda,0.5068842427332994,-0.0594581199847574,0.7397859888372165,0.680327868852459,244.0,1612590136051.0
OAKLAND UNITY HIGH SCHOOL,2021,Alameda,0.8467741935483871,0.0752803782995953,0.7163862883670713,0.7916666666666666,24.0,1612590100065.0
OCEANA HIGH SCHOOL,2021,San Mateo,0.2231543624161074,-0.0953359107374119,0.6534754456211329,0.5581395348837209,43.0,41689244135075.0
OXFORD DAY ACADEMY,2021,San Mateo,0.7378640776699029,0.0314234122879956,0.635243254378671,0.6666666666666666,9.0,41104130135269.0
PALO ALTO SENIOR HIGH SCHOOL,2021,Santa Clara,0.0815347721822542,-0.0875973101442115,0.7595133206428992,0.6719160104986877,381.0,43696414335782.0
PETALUMA HIGH SCHOOL,2021,Sonoma,0.3089846603360117,-0.0998380036660494,0.6616357564750383,0.5617977528089888,89.0,49708624935151.0
PHILLIP & SALA BURTON ACAD HS,2021,San Francisco,0.6354344122657581,0.1278949474385804,0.7084686889250559,0.8363636363636363,110.0,38684783830254.0
PIEDMONT HIGH SCHOOL,2021,Alameda,0.0166865315852205,-0.1165489521828115,0.7292250085208397,0.6126760563380281,142.0,1612750136515.0
PIEDMONT HILLS HIGH SCHOOL,2021,Santa Clara,0.2443890274314214,-0.058009744291142,0.7192342340870604,0.6612244897959184,245.0,43694274335907.0
PINER HIGH SCHOOL,2021,Sonoma,0.5453895639742673,0.0763584671688936,0.5748043235287809,0.6511627906976745,43.0,49709204935292.0
PINOLE VALLEY HIGH SCHOOL,2021,Contra Costa,0.577897160399079,-0.024699826010534,0.6610634623741704,0.6363636363636364,66.0,7617960735316.0
PIONEER HIGH SCHOOL,2021,Santa Clara,0.2371069182389937,-0.0784495198438332,0.7092187506130639,0.6307692307692307,130.0,43696664335949.0
PITTSBURG HIGH SCHOOL,2021,Contra Costa,0.7101409978308026,-0.0720975640207406,0.6992162080885372,0.6271186440677966,118.0,7617880735407.0
PROSPECT HIGH SCHOOL,2021,Santa Clara,0.2905276541640178,-0.0315673578185639,0.7010588832422927,0.6694915254237288,118.0,43694014336137.0
PUBLIC SAFETY ACADEMY,2021,Solano,0.4385026737967914,0.259138317463932,0.6075283492027347,0.8666666666666667,15.0,48705400125310.0
RANCHO COTATE HIGH SCHOOL,2021,Sonoma,0.4149152542372881,-0.1073128871306665,0.568851348669128,0.4615384615384615,26.0,49738824935482.0
RAOUL WALLENBERG TRADITIONAL,2021,San Francisco,0.4673748103186646,-0.0018498116383837,0.6723043570929291,0.6704545454545454,88.0,38684783830205.0
REDWOOD HIGH SCHOOL,2021,Marin,0.0775427995971802,-0.2074214132320275,0.7397408048670086,0.532319391634981,263.0,21654822132587.0
RICHMOND HIGH SCHOOL,2021,Contra Costa,0.8583719391131701,0.0805633147879465,0.6773314220541587,0.7578947368421053,95.0,7617960735902.0
RIO VISTA HIGH SCHOOL,2021,Solano,0.4730077120822622,0.1236988863573964,0.6131432189057614,0.7368421052631579,19.0,34674134835302.0
ROBERTO CRUZ LEADERSHIP ACDMY,2021,Santa Clara,0.4749034749034749,-0.0354954346567295,0.5910509902122851,0.5555555555555556,18.0,43694270131995.0
RUTH ASAWA SCHOOL OF THE ARTS,2021,San Francisco,0.1997422680412371,-0.0251772329469829,0.7237066447116888,0.6985294117647058,136.0,38684783830387.0
SAINT HELENA HIGH SCHOOL,2021,Napa,0.3666666666666666,-0.1618797903279696,0.6475940760422554,0.4857142857142857,35.0,28662902837102.0
SAN JOSE HIGH SCHOOL,2021,Santa Clara,0.6167002012072434,0.0594989499364485,0.6328087423712437,0.6923076923076923,39.0,43696664337200.0
SAN LEANDRO HIGH SCHOOL,2021,Alameda,0.5698924731182796,0.0162463159156918,0.6749301546725435,0.6911764705882353,136.0,1612910137588.0
SAN LORENZO HIGH SCHOOL,2021,Alameda,0.6058779201205727,0.0590910749410112,0.6478054767831266,0.7068965517241379,58.0,1613090137810.0
SAN MARIN HIGH SCHOOL,2021,Marin,0.2420494699646643,-0.0627027118126674,0.7000653491753047,0.6373626373626373,91.0,21654172133056.0
SAN MATEO HIGH SCHOOL,2021,San Mateo,0.3429084380610412,-0.0559136938850957,0.7204298229173538,0.6645161290322581,155.0,41690474136370.0
SAN RAFAEL HIGH SCHOOL,2021,Marin,0.5947611710323575,-0.0383001934363217,0.6904741064798,0.6521739130434783,92.0,21654662133262.0
SAN RAMON VALLEY HIGH SCHOOL,2021,Contra Costa,0.0402462121212121,-0.1971635271538224,0.7177820838548534,0.520618556701031,194.0,7618040736504.0
SANTA CLARA HIGH SCHOOL,2021,Santa Clara,0.4241379310344828,-0.0142361521350774,0.6948644243863864,0.680628272251309,191.0,43696744330122.0
SANTA ROSA HIGH SCHOOL,2021,Sonoma,0.3824786324786324,0.1086444099042006,0.5528940516342609,0.6615384615384615,65.0,49709204936803.0
SANTA TERESA HIGH SCHOOL,2021,Santa Clara,0.2103812586127698,-0.0210621504036248,0.692703941448401,0.6716417910447762,134.0,43694274330023.0
SARATOGA HIGH SCHOOL,2021,Santa Clara,0.0341349883630721,-0.0619571511740034,0.7273563907177297,0.6653992395437263,263.0,43695344337762.0
SEQUOIA HIGH SCHOOL,2021,San Mateo,0.413075780089153,-0.0774823400375918,0.7016861616936427,0.6242038216560509,157.0,41690624136693.0
SILVER CREEK HIGH SCHOOL,2021,Santa Clara,0.3608329995995194,-0.0515739185174736,0.71212437723307,0.6605504587155964,218.0,43694274337903.0
SKYLINE HIGH SCHOOL,2021,Alameda,0.6939759036144578,0.1240289415142421,0.6995004702504637,0.8235294117647058,102.0,1612590137943.0
SONOMA VALLEY HIGH SCHOOL,2021,Sonoma,0.4239401496259352,-0.109928769971381,0.683099501678698,0.573170731707317,82.0,49709534937256.0
SOUTH SAN FRANCISCO HS,2021,San Mateo,0.3768227168073676,0.0182444160860881,0.6484222505805785,0.6666666666666666,72.0,41690704137279.0
SUMMIT PREPARATORY CHARTER HIG,2021,San Mateo,0.5779816513761468,0.06660647401654,0.7288480714380053,0.7954545454545454,44.0,41690620112722.0
SUMMIT PUBLIC SCHOOL K2,2021,Contra Costa,0.6831858407079646,-0.1168493487971434,0.7443003291893003,0.6274509803921569,51.0,7100740129684.0
SUMMIT PUBLIC SCHOOL-TAHOMA,2021,Santa Clara,0.325531914893617,0.0137546834377184,0.72470685502382,0.7384615384615385,65.0,43104390123794.0
SUMMIT PUBLIC SCHOOLS SHASTA,2021,San Mateo,0.2388059701492537,-0.0742868240830654,0.7171439669402083,0.6428571428571429,84.0,41689240127548.0
TAMALPAIS HIGH SCHOOL,2021,Marin,0.1093167701863354,-0.1083129309300294,0.7166078618056055,0.6082949308755761,217.0,21654822133692.0
TAMISCAL HIGH SCHOOL,2021,Marin,0.0862068965517241,-0.0963724396819375,0.641826985136483,0.5454545454545454,22.0,21654822130078.0
TECHNOLOGY HIGH SCHOOL,2021,Sonoma,0.1592920353982301,-0.1973853852838182,0.6973853852838182,0.5,28.0,49738824930384.0
TENNYSON HIGH SCHOOL,2021,Alameda,0.6435709526982012,0.0015200958102569,0.6580543722748494,0.6595744680851063,47.0,1611920138339.0
TERRA LINDA HIGH SCHOOL,2021,Marin,0.3865276663993585,-0.0125512364141251,0.7004944988254727,0.6879432624113475,141.0,21654662134005.0
TERRA NOVA HIGH SCHOOL,2021,San Mateo,0.2037533512064343,0.0099046894108011,0.663172233666122,0.6730769230769231,52.0,41689244137535.0
THURGOOD MARSHALL ACADEMIC HS,2021,San Francisco,0.6216730038022814,0.0232035822648922,0.6434630844017744,0.6666666666666666,21.0,38684783830403.0
TOMALES HIGH SCHOOL,2021,Marin,0.6445783132530121,0.3140965691900468,0.5859034308099532,0.9,10.0,21733612134310.0
UNIVERSITY PREP ACADEMY,2021,Santa Clara,0.3361823361823361,-0.010675531905592,0.7183678395978997,0.7076923076923077,65.0,43104390113431.0
VACAVILLE HIGH SCHOOL,2021,Solano,0.3365979381443299,-0.1594955960877014,0.6989692802982278,0.5394736842105263,76.0,48705734837803.0
VALLEJO HIGH SCHOOL,2021,Solano,0.7685788787483703,-0.0818940030032966,0.6588170799263735,0.5769230769230769,26.0,48705814838504.0
VANDEN HIGH SCHOOL,2021,Solano,0.235399284862932,-0.0832061703257112,0.6665395036590446,0.5833333333333334,84.0,48705654838801.0
VINTAGE HIGH SCHOOL,2021,Napa,0.4256110520722636,-0.0876894268576534,0.6937500329182595,0.6060606060606061,99.0,28662662830016.0
WASHINGTON HIGH SCHOOL,2021,Alameda,0.2851909994767138,-0.0622178649037425,0.7070266080731415,0.644808743169399,183.0,1611760138693.0
WESTMONT HIGH SCHOOL,2021,Santa Clara,0.2455020313406848,-0.162508632225376,0.6879323610389354,0.5254237288135594,118.0,43694014338505.0
WESTMOOR HIGH SCHOOL,2021,San Mateo,0.3015759312320917,-0.0456321585430087,0.6346732544334197,0.589041095890411,73.0,41689244137790.0
WILL C WOOD HIGH SCHOOL,2021,Solano,0.4095238095238095,-0.1391664363721613,0.6629759601816851,0.5238095238095238,42.0,48705734830089.0
WILLIAM C OVERFELT HIGH SCHOOL,2021,Santa Clara,0.6040644709180099,0.0802628234219827,0.661672660448985,0.7419354838709677,62.0,43694274335428.0
WILLOW GLEN HIGH SCHOOL,2021,Santa Clara,0.304655274012964,-0.0697019920422328,0.6838752203886895,0.6141732283464567,127.0,43696664338950.0
WINDSOR HIGH SCHOOL,2021,Sonoma,0.4699557242251739,-0.1145485498937591,0.6490313085144488,0.5344827586206896,58.0,49753584930228.0
WOODSIDE HIGH SCHOOL,2021,San Mateo,0.2750130958617077,-0.0939406185511625,0.71499325013011,0.6210526315789474,190.0,41690624138053.0
YERBA BUENA HIGH SCHOOL,2021,Santa Clara,0.6085946573751452,0.0701549783938643,0.6917497835108976,0.7619047619047619,105.0,43694274330015.0
YGNACIO VALLEY HIGH SCHOOL,2021,Contra Costa,0.6743083003952569,0.0765840235779572,0.65068870369477,0.7272727272727273,33.0,7617540737809.0
ABRAHAM LINCOLN HIGH SCHOOL,2023,San Francisco,0.4882323485227842,0.1040912645908072,0.7039087354091929,0.808,250.0,38684783833241.0
ABRAHAM LINCOLN HIGH SCHOOL,2023,Santa Clara,0.535735380980508,0.0721113080625474,0.6647307972006105,0.7368421052631579,114.0,43696664333795.0
ACALANES HIGH SCHOOL,2023,Contra Costa,0.0770452740270055,-0.0955054942478941,0.7239207947943422,0.6284153005464481,183.0,7616300730283.0
ACE CHARTER HIGH SCHOOL,2023,Santa Clara,0.8,0.1000367141802772,0.7571061429625798,0.8571428571428571,28.0,43694270125617.0
ADRIAN C WILCOX HIGH SCHOOL,2023,Santa Clara,0.3975255513717052,0.0930058776506034,0.7002902117348715,0.7932960893854749,179.0,43696744338802.0
ALAMEDA COMMUNITY LEARNING CTR,2023,Alameda,0.3391959798994975,-0.0311892822039779,0.6675529185676143,0.6363636363636364,22.0,1611190130609.0
ALAMEDA HIGH SCHOOL,2023,Alameda,0.3135405105438402,0.0747636794661926,0.7235556482648998,0.7983193277310925,238.0,1611190130229.0
ALAMEDA SCIENCE & TECHNICAL INST,2023,Alameda,0.4311377245508982,0.0351822773982325,0.6721347957724991,0.7073170731707317,41.0,1611190106401.0
ALBANY HIGH SCHOOL,2023,Alameda,0.263249348392702,0.0099351650457888,0.7113763103640472,0.7213114754098361,183.0,1611270130450.0
ALHAMBRA HIGH SCHOOL,2023,Contra Costa,0.3828054298642533,0.0101405485410662,0.6389822584764776,0.6491228070175439,57.0,7617390730549.0
ALPHA CINDY AVITIA HIGH SCHOOL,2023,Santa Clara,0.6659340659340659,0.0117537691542052,0.5882462308457947,0.6,25.0,43694270132274.0
AMADOR VALLEY HIGH SCHOOL,2023,Alameda,0.0709193245778611,0.0658582828189474,0.7607748830101982,0.8266331658291457,398.0,1751010130583.0
AMERICAN CANYON HIGH SCHOOL,2023,Napa,0.5301974448315911,0.0292201699760125,0.6949177610584703,0.7241379310344828,87.0,28662660121087.0
AMERICAN HIGH SCHOOL,2023,Alameda,0.1531387445021991,0.1433903795098642,0.7426855698572243,0.8860759493670886,395.0,1611760130062.0
ANALY HIGH SCHOOL,2023,Sonoma,0.4154160982264666,0.0511224852336092,0.6725617252927065,0.7236842105263158,76.0,49706074930400.0
ANDREW P HILL HIGH SCHOOL,2023,Santa Clara,0.4886297376093294,0.11022947753133,0.6490297817279292,0.7592592592592593,54.0,43694274332995.0
ANGELO RODRIGUEZ HIGH SCHOOL,2023,Solano,0.2369053339740509,-0.0821024628818205,0.690494071273429,0.6083916083916084,143.0,48705404830170.0
ANN SOBRATO HIGH SCHOOL,2023,Santa Clara,0.2735042735042735,-0.0472407026045758,0.6972407026045758,0.65,140.0,43695830102368.0
ANTIOCH HIGH SCHOOL,2023,Contra Costa,0.8112244897959183,0.0993177693401476,0.6328250878027094,0.7321428571428571,56.0,7616480730861.0
ARAGON HIGH SCHOOL,2023,San Mateo,0.1488505747126436,0.0346872686713511,0.7192809852969028,0.753968253968254,252.0,41690474130217.0
ARCHIE WILLIAMS HIGH SCHOOL,2023,Marin,0.1111111111111111,-0.0621128302096981,0.681515815284325,0.6194029850746269,134.0,21654822131340.0
ARISE HIGH SCHOOL,2023,Alameda,0.6386138613861386,-0.140015518313999,0.740015518313999,0.6,20.0,1612590115238.0
ARMIJO HIGH SCHOOL,2023,Solano,0.5210981189628876,0.03078064664668,0.6431323968315809,0.6739130434782609,46.0,48705404830451.0
ARROYO HIGH SCHOOL,2023,Alameda,0.7006211180124223,0.0800304697312217,0.6775452878445358,0.7575757575757576,99.0,1613090130849.0
ASPIRE LIONEL WILSON COLG PREP,2023,Alameda,0.802660753880266,0.0547729828481168,0.6952270171518832,0.75,24.0,1612590130666.0
ASPIRE RICHMOND CA COLG PREP,2023,Contra Costa,0.6920473773265652,0.087243036917036,0.6794236297496307,0.7666666666666667,30.0,7617960132100.0
BALBOA HIGH SCHOOL,2023,San Francisco,0.6134585289514867,0.0111971994997477,0.6982622599597117,0.7094594594594594,148.0,38684783830288.0
BENICIA HIGH SCHOOL,2023,Solano,0.236731843575419,0.0717224715145681,0.6758503440194125,0.7475728155339806,103.0,48705244831004.0
BERKELEY HIGH SCHOOL,2023,Alameda,0.2303370786516854,0.0433031907813772,0.783451195183535,0.8267543859649122,456.0,1611430131177.0
BRANHAM HIGH SCHOOL,2023,Santa Clara,0.2959798994974874,0.051780237198215,0.7140425476119115,0.7658227848101266,158.0,43694014330866.0
BUCKINGHAM COLLEGIATE CHARTER,2023,Solano,0.2945054945054945,0.0111586061771662,0.6555080604895004,0.6666666666666666,15.0,48705734830113.0
BURLINGAME HIGH SCHOOL,2023,San Mateo,0.1257406188281764,-0.0182312818592671,0.7246989435508094,0.7064676616915423,201.0,41690474130472.0
CALIFORNIA HIGH SCHOOL,2023,Contra Costa,0.0791941646405001,0.0076725748787154,0.7148405141265202,0.7225130890052356,382.0,7618040730051.0
CALISTOGA JUNIOR SENIOR HIGH SCHOOL,2023,Napa,0.8026315789473685,0.2417084577857094,0.6249582088809572,0.8666666666666667,30.0,28662412831758.0
CAMPOLINDO HIGH SCHOOL,2023,Contra Costa,0.0498883097542814,-0.0711052957513449,0.72428448650279,0.653179190751445,173.0,7616300731125.0
CAPUCHINO HIGH SCHOOL,2023,San Mateo,0.2823098075160403,0.0917104281041967,0.6737216706612353,0.7654320987654321,81.0,41690474130738.0
CARLMONT HIGH SCHOOL,2023,San Mateo,0.0874246339362618,-0.0044076991765944,0.7311682625568762,0.7267605633802817,355.0,41690624130993.0
CASA GRANDE HIGH SCHOOL,2023,Sonoma,0.4467836257309941,0.0173400911404374,0.666870435175352,0.6842105263157895,95.0,49708624930012.0
CASTLEMONT HIGH SCHOOL,2023,Alameda,0.9823529411764704,0.1746151723479136,0.6378848276520863,0.8125,32.0,1612590125161.0
CASTRO VALLEY HIGH SCHOOL,2023,Alameda,0.3483386923901393,-0.1152047719011285,0.748745144571936,0.6335403726708074,322.0,1611500132225.0
CHRISTOPHER HIGH SCHOOL,2023,Santa Clara,0.3485576923076923,-0.0355895522547491,0.6719531886183855,0.6363636363636364,77.0,43694840118380.0
CIRCLE OF INDEPENDENT LEARNING,2023,Alameda,0.3391521197007481,0.252281784034815,0.5169489851959542,0.7692307692307693,13.0,1611760130534.0
CITY ARTS AND LEADERSHIP ACADEMY,2023,San Francisco,0.6849894291754757,-0.1635416194431224,0.7587797146812176,0.5952380952380952,42.0,38684780107300.0
CLAYTON VALLEY CHARTER HIGH SCHOOL,2023,Contra Costa,0.2137757244855103,-0.1614231844775883,0.7894719649653932,0.6280487804878049,164.0,7100740731380.0
CLOVERDALE HIGH SCHOOL,2023,Sonoma,0.4333333333333333,0.0237272573367345,0.4762727426632654,0.5,20.0,49706564930855.0
COLISEUM COLLEGE PREP ACADEMY,2023,Alameda,0.9671428571428572,0.2669331053588277,0.7098110806876838,0.9767441860465116,43.0,1612590112797.0
COLLEGE PARK HIGH SCHOOL,2023,Contra Costa,0.1748466257668711,-0.0666799291269077,0.6666799291269078,0.6,130.0,7617540731646.0
CONCORD HIGH SCHOOL,2023,Contra Costa,0.3753213367609254,0.1634157679402789,0.6260579162702474,0.7894736842105263,38.0,7617540731836.0
